SITE,DATE,STANDTEMP,InvGPP,InvER
nwis_02336526,5/20/10,-0.806793752,0.367534905,0.290825327
nwis_02336526,5/21/10,-0.673665589,,0.455613325
nwis_02336526,5/22/10,-0.790569014,0.883883221,0.196955778
nwis_02336526,5/23/10,-1.01221966,0.684676999,0.220246398
nwis_02336526,5/24/10,-0.98203415,0.760006814,0.352096035
nwis_02336526,5/25/10,-0.959433906,0.418225367,0.224933562
nwis_02336526,5/26/10,-0.882426069,0.397639827,0.246492747
nwis_02336526,5/27/10,-1.027433281,0.402573483,0.267792563
nwis_02336526,5/28/10,-1.064587875,0.341040375,0.208176847
nwis_02336526,5/29/10,-1.010559279,1.327280059,0.376258763
nwis_02336526,5/30/10,-1.032271507,0.504187164,0.276150286
nwis_02336526,5/31/10,-1.060447725,0.433417778,0.269812791
nwis_02336526,6/1/10,-1.131261655,0.388241304,0.286980619
nwis_02336526,6/2/10,-1.117091814,0.28985722,0.175344046
nwis_02336526,6/3/10,-1.175630744,0.620832562,0.259789912
nwis_02336526,6/4/10,-1.097126583,0.478490452,0.30520751
nwis_02336526,6/5/10,-1.287819996,0.415721167,0.330783427
nwis_02336526,6/6/10,-1.249857314,0.368380071,0.301668583
nwis_02336526,6/7/10,-1.161767632,0.325638771,0.272006828
nwis_02336526,6/8/10,-1.062793917,0.246360007,0.244603373
nwis_02336526,6/10/10,-1.251087479,,1.401345851
nwis_02336526,6/11/10,-1.346802027,0.296390276,0.243455007
nwis_02336526,6/12/10,-1.409673441,0.198018384,0.181590101
nwis_02336526,6/13/10,-1.523625582,0.304950625,0.283037242
nwis_02336526,6/14/10,-1.574504844,0.368949556,0.321626146
nwis_02336526,6/15/10,-1.512300906,0.231962503,0.129548327
nwis_02336526,6/16/10,-1.509064068,0.61805838,0.35698209
nwis_02336526,6/17/10,-1.42728982,0.412074622,0.253354419
nwis_02336526,6/18/10,-1.403842967,0.217147953,0.109598831
nwis_02336526,6/19/10,-1.376294068,0.393832211,0.192538952
nwis_02336526,6/20/10,-1.497056073,0.349926944,0.237997803
nwis_02336526,6/21/10,-1.504612533,0.369009736,0.258956225
nwis_02336526,6/22/10,-1.535347738,0.266999966,0.207729428
nwis_02336526,6/23/10,-1.571009492,0.327679727,0.264765988
nwis_02336526,6/24/10,-1.594658015,0.351685363,0.26551012
nwis_02336526,6/25/10,-1.584180987,0.439090816,0.315838614
nwis_02336526,6/26/10,-1.604726732,0.341711072,0.269671972
nwis_02336526,6/27/10,-1.558905318,0.505490152,0.3068572
nwis_02336526,6/28/10,-1.588614268,0.441535121,0.315955182
nwis_02336526,6/29/10,-1.575176955,0.263668283,0.151896666
nwis_02336526,6/30/10,-1.431894546,0.4245772,0.288610064
nwis_02336526,7/1/10,-1.472612355,0.352798286,0.27595229
nwis_02336526,7/2/10,-1.273353732,0.482340645,0.341612528
nwis_02336526,7/13/10,-1.335645923,,
nwis_02336526,7/14/10,-1.471125832,1.488620735,0.296138734
nwis_02336526,7/15/10,-1.520929831,1.243628413,0.46831645
nwis_02336526,7/16/10,-1.577999565,0.657338594,0.464547856
nwis_02336526,7/17/10,-1.514458497,0.409222579,0.349621358
nwis_02336526,7/18/10,-1.355640739,,
nwis_02336526,7/19/10,-1.484770541,0.90989637,0.312601688
nwis_02336526,7/20/10,-1.497865834,0.553053311,0.35176345
nwis_02336526,7/21/10,-1.535617129,0.360775193,0.275388444
nwis_02336526,7/22/10,-1.619618815,0.359087244,0.364972616
nwis_02336526,7/23/10,-1.692972304,0.400361271,0.405348115
nwis_02336526,7/24/10,-1.752866789,0.26100664,0.301455079
nwis_02336526,7/25/10,-1.773899033,0.310912619,0.309414095
nwis_02336526,7/27/10,-1.608350186,0.667652072,0.343672328
nwis_02336526,7/28/10,-1.585121465,0.334088998,0.2674838
nwis_02336526,7/29/10,-1.634499432,0.325771376,0.288920764
nwis_02336526,7/30/10,-1.682548478,0.381448641,0.367631014
nwis_02336526,8/1/10,-1.661416276,0.462691264,0.225185816
nwis_02336526,8/2/10,-1.521738596,0.910418209,0.444201579
nwis_02336526,8/3/10,-1.605666211,0.301038758,0.140155317
nwis_02336526,8/4/10,-1.732211549,0.464166915,0.292053673
nwis_02336526,8/5/10,-1.727277668,0.579878566,0.439183705
nwis_02336526,8/7/10,-1.552042925,1.213712257,0.389456204
nwis_02336526,8/8/10,-1.541408139,0.934878474,0.656197999
nwis_02336526,8/9/10,-1.544101042,0.424575611,0.409140865
nwis_02336526,8/10/10,-1.579881076,0.41114195,0.479055825
nwis_02336526,8/11/10,-1.593986581,0.41545289,0.458836639
nwis_02336526,8/12/10,-1.631148941,0.406955467,0.49133857
nwis_02336526,8/13/10,-1.675863574,0.393987939,0.408672827
nwis_02336526,8/14/10,-1.535347738,0.363270001,0.289759958
nwis_02336526,8/15/10,-1.53076751,0.567920083,0.53081634
nwis_02336526,8/16/10,-1.492601779,0.547367753,0.367417903
nwis_02336526,8/17/10,-1.555138031,0.924197407,0.517155395
nwis_02336526,8/19/10,-1.600968358,0.565913431,0.444012961
nwis_02336526,8/20/10,-1.536425281,1.071023238,0.603254739
nwis_02336526,8/21/10,-1.543023926,0.98066095,0.440556785
nwis_02336526,8/22/10,-1.575176955,0.48356217,0.281433391
nwis_02336526,8/23/10,-1.462609913,0.559143473,0.417465694
nwis_02336526,8/24/10,-1.408182091,0.534131526,0.491711819
nwis_02336526,8/27/10,-1.089961677,,
nwis_02336526,8/28/10,-1.025774186,,
nwis_02336526,9/1/10,-1.253000916,0.64789663,0.583087321
nwis_02336526,9/2/10,-1.259423225,0.544401383,0.515780915
nwis_02336526,9/3/10,-1.267482281,0.577706773,0.526979997
nwis_02336526,9/4/10,-1.052579033,0.834804829,0.640033018
nwis_02336526,9/5/10,-0.82021104,0.911716355,0.702803312
nwis_02336526,9/6/10,-0.856085378,0.91799028,0.704840656
nwis_02336526,9/7/10,-1.008345218,0.733037159,0.661605124
nwis_02336526,9/8/10,-1.162042244,0.798560546,0.720724182
nwis_02336526,9/9/10,-1.195790198,0.642106919,0.564588752
nwis_02336526,9/10/10,-1.194145307,0.66798561,0.542485371
nwis_02336526,9/11/10,-1.308681632,0.645275313,0.431948457
nwis_02336526,9/12/10,-1.251360839,1.119248636,0.436249561
nwis_02336526,9/13/10,-0.948887478,0.88960105,0.50671247
nwis_02336526,9/14/10,-0.88493287,0.975132254,0.631439083
nwis_02336526,9/16/10,-0.989515619,0.98551685,0.664077109
nwis_02336526,9/17/10,-1.12933626,0.815162626,0.581557787
nwis_02336526,9/21/10,-1.128511032,0.888862504,0.613811366
nwis_02336526,9/22/10,-1.211820624,0.75659841,0.496111908
nwis_02336526,9/23/10,-1.151329499,0.953139624,0.597029457
nwis_02336526,9/24/10,-1.077692581,1.180879993,0.735014945
nwis_02336526,9/25/10,-1.123696512,1.252925903,0.735516114
nwis_02336526,9/26/10,-0.947082917,,
nwis_02336526,9/27/10,-0.846599684,1.952360033,0.437558697
nwis_02336526,9/28/10,-0.620811718,1.600254542,0.546814255
nwis_02336526,9/30/10,-0.668034557,,1.024559987
nwis_02336526,10/2/10,-0.374855233,1.354147759,0.909952145
nwis_02336526,10/3/10,-0.179720612,1.356660262,1.001773297
nwis_02336526,10/4/10,0.042993622,1.332980528,1.111631745
nwis_02336526,10/8/10,-0.101073321,0.980568026,0.959279861
nwis_02336526,10/9/10,-0.16644161,0.912466,0.883027555
nwis_02336526,10/10/10,-0.171927482,0.932468414,0.894695978
nwis_02336526,10/11/10,-0.272427981,0.784989692,0.836648324
nwis_02336526,10/13/10,-0.441757364,0.728894801,0.65798099
nwis_02336526,10/14/10,-0.204378888,0.763175236,0.693724378
nwis_02336526,10/15/10,0.132040952,0.968114468,0.85108665
nwis_02336526,10/16/10,0.265688146,1.086774729,1.028410178
nwis_02336526,10/17/10,0.305260206,1.019981494,1.022698753
nwis_02336526,10/18/10,0.221629714,0.773491671,0.94361644
nwis_02336526,10/26/10,-0.702640064,1.528774053,0.437813661
nwis_02336526,10/27/10,-0.844925265,1.046433827,0.343734067
nwis_02336526,10/28/10,-0.630124227,,1.007492893
nwis_02336526,10/29/10,0.057734575,,1.107110113
nwis_02336526,11/3/10,0.334397925,,0.613848097
nwis_02336526,11/8/10,1.023349317,,1.566666619
nwis_02336526,11/9/10,0.873723394,,1.398904173
nwis_02336526,11/17/10,0.494287455,,0.802814576
nwis_02336526,11/18/10,0.715825652,,0.943217278
nwis_02336526,11/19/10,0.780624179,,1.040959214
nwis_02336526,11/20/10,0.726083101,1.631300881,1.010761413
nwis_02336526,11/21/10,0.536400044,1.385429522,0.929374754
nwis_02336526,11/22/10,0.312208046,1.248325379,0.839930832
nwis_02336526,11/24/10,0.058902636,1.203515847,0.543020015
nwis_02336526,11/25/10,-0.090496061,0.991007169,0.574027495
nwis_02336526,11/26/10,0.210299065,1.652953129,0.467945737
nwis_02336526,12/1/10,0.822269567,,1.091268016
nwis_02336526,12/2/10,1.209254405,,0.442165664
nwis_02336526,12/3/10,1.241561662,,0.642441441
nwis_02336526,12/4/10,1.111557479,,0.725619844
nwis_02336526,12/5/10,1.256573043,,1.144663467
nwis_02336526,12/6/10,1.676131192,,1.169037568
nwis_02336526,12/15/10,2.117959424,,1.065774429
nwis_02336526,12/16/10,1.674709634,,0.632461624
nwis_02336526,12/17/10,1.382350931,,0.600585455
nwis_02336526,12/30/10,1.517670022,1.909240097,1.219848045
nwis_02336526,12/31/10,1.04325912,1.459233708,1.000356557
nwis_02336526,1/1/11,0.550307323,,1.26911201
nwis_02336526,1/2/11,0.848359841,1.677700305,0.431337023
nwis_02336526,1/3/11,1.466470597,,0.740591053
nwis_02336526,1/4/11,1.468816449,,0.912905016
nwis_02336526,1/6/11,1.199371328,1.176015738,0.749390645
nwis_02336526,1/7/11,1.329773325,1.431231862,0.871276707
nwis_02336526,1/8/11,1.500746234,1.664466336,1.23781996
nwis_02336526,1/9/11,1.942387374,1.824774934,1.327396065
nwis_02336526,1/10/11,2.163010297,1.710487041,0.583610367
nwis_02336526,1/11/11,1.883760702,0.824907754,0.331022175
nwis_02336526,1/12/11,2.017706411,1.465222642,0.698454671
nwis_02336526,1/13/11,2.129899078,1.752798394,0.715027065
nwis_02336526,1/14/11,2.104736848,1.556230191,0.669528227
nwis_02336526,1/19/11,1.166667245,0.87710475,0.89529781
nwis_02336526,1/20/11,1.396685012,0.926846898,1.121903749
nwis_02336526,1/21/11,1.620131551,1.083256435,1.258830896
nwis_02336526,1/22/11,1.787469221,1.138374293,1.356655354
nwis_02336526,1/23/11,1.735606981,1.063590646,1.276523131
nwis_02336526,1/24/11,1.576225382,1.093244909,1.23010507
nwis_02336526,1/25/11,1.399958305,0.525603947,0.223696871
nwis_02336526,1/26/11,1.288643971,1.109403854,0.544427213
nwis_02336526,1/27/11,1.476168492,0.901512065,0.780168417
nwis_02336526,1/28/11,1.439746509,0.940216564,1.026133439
nwis_02336526,1/29/11,1.315174732,0.900753403,0.976009103
nwis_02336526,2/2/11,1.016461933,1.951633473,0.822889311
nwis_02336526,2/3/11,1.398243659,1.326877748,0.624863457
nwis_02336526,2/4/11,1.414772487,1.360468591,0.505106526
nwis_02336526,2/5/11,1.225633617,,0.643381064
nwis_02336526,2/6/11,1.219142193,1.593424936,0.805579362
nwis_02336526,2/7/11,1.284613019,1.518702832,0.980881058
nwis_02336526,2/8/11,1.35200149,1.364411183,1.114359074
nwis_02336526,2/9/11,1.471944661,1.439757201,1.042388083
nwis_02336526,2/10/11,1.378768951,0.967222884,0.983335244
nwis_02336526,2/11/11,1.470380496,1.218519266,1.106177765
nwis_02336526,2/12/11,1.484931756,1.305345661,1.281413407
nwis_02336526,2/13/11,1.334279215,1.116759627,1.187885146
nwis_02336526,2/18/11,0.518319806,0.518424002,0.724270499
nwis_02336526,2/25/11,0.05715057,1.035143347,0.577593733
nwis_02336526,2/26/11,0.424441292,0.597226692,0.562820067
nwis_02336526,2/27/11,0.226045969,0.498791933,0.571590203
nwis_02336526,3/1/11,0.139662568,0.919902921,0.459839931
nwis_02336526,3/2/11,0.29905351,0.673680896,0.605080304
nwis_02336526,3/4/11,0.492199024,0.601206451,0.913472472
nwis_02336526,3/5/11,0.394728888,0.644941146,0.288719037
nwis_02336526,3/6/11,0.538493007,,0.493771734
nwis_02336526,3/7/11,0.713714461,0.626436071,0.567194981
nwis_02336526,3/8/11,0.589088352,0.500704125,0.578137521
nwis_02336526,3/9/11,0.383004438,,
nwis_02336526,3/10/11,0.562876886,,0.382545371
nwis_02336526,3/23/11,-0.414966414,0.243450313,0.302653019
nwis_02336526,3/24/11,-0.178999153,0.287782645,0.381952826
nwis_02336526,3/25/11,0.056128602,0.363576735,0.433594225
nwis_02336526,3/26/11,0.155061138,0.256622522,0.120065021
nwis_02336526,3/27/11,0.235912419,,0.386545608
nwis_02336526,3/28/11,0.539838597,,0.178972213
nwis_02336526,3/29/11,0.466558604,0.631495605,0.315971253
nwis_02336526,3/30/11,0.337950558,,1.31756645
nwis_02336526,3/31/11,0.317383515,0.414289929,0.232101133
nwis_02336526,4/2/11,0.241805129,0.400772195,0.393692352
nwis_02336526,4/3/11,-0.005822585,0.334698182,0.357800458
nwis_02336526,4/4/11,-0.330367493,0.32773024,0.29769587
nwis_02336526,4/5/11,0.032491798,1.178161797,0.457154427
nwis_02336526,4/6/11,0.113877926,0.461448326,0.342949262
nwis_02336526,4/7/11,-0.097451599,0.357846304,0.33737961
nwis_02336526,4/8/11,-0.39085228,0.253176549,0.252892586
nwis_02336526,4/9/11,-0.670287162,0.18185527,0.210144382
nwis_02336526,4/19/11,-0.588042085,0.296478813,0.263330155
nwis_02336526,4/21/11,-0.735080468,0.254324119,0.227399946
nwis_02336526,4/22/11,-0.577436866,0.326269965,0.248092886
nwis_02336526,4/23/11,-0.600619596,0.338814312,0.285022621
nwis_02336526,4/24/11,-0.803298168,0.370028562,0.30289931
nwis_02336526,4/25/11,-0.803018495,0.483423041,0.281986542
nwis_02336526,4/26/11,-0.878525966,0.867302989,0.281947038
nwis_02336526,4/27/11,-0.922218651,1.232262962,0.832598455
nwis_02336526,4/28/11,-0.756958201,1.56599228,1.137542307
nwis_02336526,4/29/11,-0.521914554,0.831894791,0.312426612
nwis_02336526,4/30/11,-0.576588204,0.788370246,0.350198287
nwis_02336526,5/1/11,-0.742796536,0.6375111,0.412655377
nwis_02336526,5/2/11,-0.871002158,0.549647746,0.388022174
nwis_02336526,5/3/11,-0.633650551,0.550482639,0.304759789
nwis_02336526,5/4/11,-0.272140733,1.130062529,0.40328317
nwis_02336526,5/5/11,-0.162976076,0.835828155,0.524344983
nwis_02336526,5/6/11,-0.295394414,0.671227161,0.523654317
nwis_02336526,5/7/11,-0.433068504,0.562944719,0.501300919
nwis_02336526,5/8/11,-0.635342963,0.472663313,0.448427993
nwis_02336526,5/9/11,-0.903723714,0.467456111,0.459659416
nwis_02336526,5/10/11,-1.06900307,0.388124909,0.360512022
nwis_02336526,5/11/11,-1.142397727,0.406552927,0.380067957
nwis_02336526,5/12/11,-1.150917353,0.402623964,0.394132302
nwis_02336526,5/13/11,-1.01761493,0.398767897,0.413854539
nwis_02336526,5/14/11,-0.916658091,0.534225306,0.524493848
nwis_02336526,5/15/11,-0.469507824,0.507133829,0.485359006
nwis_02336526,5/16/11,-0.294533648,0.461990731,0.418292483
nwis_02336526,5/17/11,-0.09194533,0.520470675,0.605739714
nwis_02336526,5/19/11,-0.373854991,0.492130136,0.579808242
nwis_02336526,5/20/11,-0.706434547,0.47242844,0.526858968
nwis_02336526,5/21/11,-0.915406749,0.409124382,0.45889403
nwis_02336526,5/22/11,-1.085413358,0.389717329,0.413827735
nwis_02336526,5/23/11,-1.093268882,0.39340032,0.435796203
nwis_02336526,5/24/11,-1.123971659,0.38074478,0.390973604
nwis_02336526,5/25/11,-1.163415249,0.404309293,0.408729094
nwis_02336526,5/26/11,-1.010697649,0.323340741,0.186037224
nwis_02336526,5/27/11,-0.892033741,,1.430558861
nwis_02336526,5/28/11,-1.051060149,0.844237802,0.297479119
nwis_02336526,5/29/11,-1.214696488,0.860234898,0.480045221
nwis_02336526,5/30/11,-1.327751158,0.59446884,0.46965279
nwis_02336526,5/31/11,-1.374664339,0.526042994,0.531012156
nwis_02336526,6/1/11,-1.503263381,0.483536139,0.496247555
nwis_02336526,6/2/11,-1.577327552,0.429994017,0.469978129
nwis_02336526,6/3/11,-1.581224901,0.434907098,0.451071255
nwis_02336526,6/4/11,-1.532923046,0.468341474,0.472245226
nwis_02336526,6/5/11,-1.447731884,0.478776634,0.503599389
nwis_02336526,6/6/11,-1.449355496,0.627763073,0.588201229
nwis_02336526,6/7/11,-1.509198947,0.570117583,0.550537668
nwis_02336526,6/8/11,-1.536021209,0.533458522,0.512927918
nwis_02336526,6/9/11,-1.527668506,0.568572511,0.562274301
nwis_02336526,6/10/11,-1.52295168,0.640427227,0.620511243
nwis_02336526,6/11/11,-1.448408405,0.568687449,0.584435478
nwis_02336526,6/12/11,-1.424716115,0.630369133,0.655025015
nwis_02336526,6/13/11,-1.46720627,0.625867811,0.645146157
nwis_02336526,6/14/11,-1.40601265,0.634750949,0.669889076
nwis_02336526,6/15/11,-1.255460774,0.376416816,0.238981889
nwis_02336526,6/16/11,-1.303638708,0.806020892,0.263044883
nwis_02336526,6/17/11,-1.261745667,0.775195951,0.372020787
nwis_02336526,6/18/11,-1.209081313,0.58535875,0.354338521
nwis_02336526,6/19/11,-1.409944583,0.670527954,0.241414845
nwis_02336526,6/20/11,-1.581896778,0.726549134,0.336780676
nwis_02336526,6/21/11,-1.614521916,0.615012265,0.319676594
nwis_02336526,6/22/11,-1.463961896,0.454313367,0.193014602
nwis_02336526,6/23/11,-1.322168444,0.803587003,0.334595144
nwis_02336526,6/24/11,-1.328704144,0.528646761,0.27510628
nwis_02336526,6/25/11,-1.395704499,1.181941269,0.37079886
nwis_02336526,6/26/11,-1.405877052,0.64761414,0.332731691
nwis_02336526,6/27/11,-1.494086658,0.666754978,0.304104407
nwis_02336526,6/28/11,-1.534539541,0.653253358,0.429346433
nwis_02336526,6/29/11,-1.487336295,0.779079022,0.580357764
nwis_02336526,6/30/11,-1.507040769,0.601488891,0.534504178
nwis_02336526,7/1/11,-1.54490884,0.482944013,0.413569682
nwis_02336526,7/2/11,-1.62833408,0.576985776,0.568534209
nwis_02336526,7/3/11,-1.645886755,0.664631228,0.668412911
nwis_02336526,7/4/11,-1.494221641,0.597633888,0.372139424
nwis_02336526,7/5/11,-1.519177392,0.488141642,0.313699985
nwis_02336526,7/6/11,-1.581493655,0.615423857,0.510401222
nwis_02336526,7/7/11,-1.639457092,0.726126285,0.596669496
nwis_02336526,7/8/11,-1.650975387,0.685604473,0.472389466
nwis_02336526,7/9/11,-1.534270135,1.899136646,0.513067521
nwis_02336526,7/10/11,-1.600834116,0.673546945,0.391961209
nwis_02336526,7/11/11,-1.730478167,0.681499205,0.515104824
nwis_02336526,7/12/11,-1.700586156,0.336581404,0.19480037
nwis_02336526,7/16/11,-1.264887355,0.728545684,0.640155342
nwis_02336526,7/17/11,-1.423767822,0.660484672,0.634450386
nwis_02336526,7/19/11,-1.607410837,0.617222074,0.693452494
nwis_02336526,7/20/11,-1.510143074,,
nwis_02336526,7/21/11,-1.545447353,1.142218183,0.367519717
nwis_02336526,7/22/11,-1.672252763,1.644963051,0.621345399
nwis_02336526,7/23/11,-1.711400671,0.811348416,0.438457013
nwis_02336526,7/24/11,-1.721408705,0.81569667,0.497472188
nwis_02336526,7/25/11,-1.603921427,0.80596589,0.395439185
nwis_02336526,7/26/11,-1.685890061,0.882605978,0.384038161
nwis_02336526,7/27/11,-1.701654526,0.705405518,0.452619756
nwis_02336526,7/28/11,-1.688295643,1.021465185,0.660151543
nwis_02336526,7/29/11,-1.669711417,0.930787465,0.659489242
nwis_02336526,7/30/11,-1.667303517,1.099318736,0.719812823
nwis_02336526,7/31/11,-1.724876945,1.1103151,0.802679602
nwis_02336526,8/1/11,-1.773632946,1.021834826,0.787598033
nwis_02336526,8/2/11,-1.773499901,0.827276664,0.717387174
nwis_02336526,8/3/11,-1.785337313,0.800377831,0.700808288
nwis_02336526,8/4/11,-1.385798098,,0.41962962
nwis_02336526,8/5/11,-1.611167959,1.266319946,0.52903016
nwis_02336526,8/6/11,-1.592509344,0.886835256,0.425121753
nwis_02336526,8/7/11,-1.582568632,1.614688878,0.609021392
nwis_02336526,8/8/11,-1.636107461,1.032705709,0.60608035
nwis_02336526,8/9/11,-1.557021766,1.600666517,0.577614607
nwis_02336526,8/10/11,-1.589554531,1.24965295,0.509007506
nwis_02336526,8/11/11,-1.57195061,0.969696772,0.75360087
nwis_02336526,8/13/11,-1.642806142,1.008193687,0.969119056
nwis_02336526,8/14/11,-1.598417616,1.010094253,0.916459171
nwis_02336526,8/15/11,-1.384847904,1.178050573,1.177966476
nwis_02336526,8/16/11,-1.331835056,1.195792589,1.208083207
nwis_02336526,8/18/11,-1.415908755,1.244435649,1.088059569
nwis_02336526,8/19/11,-1.509738453,1.351631396,1.245150205
nwis_02336526,8/20/11,-1.562940884,1.269101751,1.138465177
nwis_02336526,8/21/11,-1.518638147,1.330262292,1.031067646
nwis_02336526,8/22/11,-1.516615849,1.654317298,1.114247996
nwis_02336526,8/23/11,-1.37154031,,1.407610263
nwis_02336526,8/24/11,-1.325981202,1.618897202,1.344754964
nwis_02336526,8/25/11,-1.374121065,1.217071699,1.185396788
nwis_02336526,8/26/11,-1.502318919,1.218201949,1.078250176
nwis_02336526,8/27/11,-1.45868863,1.745879811,1.342366296
nwis_02336526,8/28/11,-1.275264986,1.838199068,1.448109585
nwis_02336526,8/29/11,-1.201272165,1.787215565,1.474377046
nwis_02336526,8/30/11,-1.242064463,1.744182307,1.57745754
nwis_02336526,8/31/11,-1.386341046,1.637233138,1.291217069
nwis_02336526,9/1/11,-1.413604633,1.615779017,1.157703635
nwis_02336526,9/2/11,-1.365426628,1.656080495,1.300847237
nwis_02336526,9/3/11,-1.372762816,1.577498223,1.114731953
nwis_02336526,9/4/11,-1.266389722,,1.436807102
nwis_02336526,9/5/11,-1.190580903,1.248092394,0.451646781
nwis_02336526,9/23/11,-0.899132053,,1.057377784
nwis_02336526,9/24/11,-0.717392299,,0.815351784
nwis_02336526,9/25/11,-0.680983537,1.885293212,0.924261947
nwis_02336526,9/26/11,-1.008068443,1.950330128,1.16785915
nwis_02336526,9/28/11,-0.853016977,1.011838448,1.021572502
nwis_02336526,9/29/11,-0.783711452,1.271613193,1.163384722
nwis_02336526,9/30/11,-0.57927551,1.284396627,1.281347963
nwis_02336526,10/1/11,-0.140435498,1.445862203,1.469609008
nwis_02336526,10/2/11,0.10246116,1.487408333,1.548717946
nwis_02336526,10/3/11,0.172673879,1.113017537,0.885766338
nwis_02336526,10/4/11,0.036283492,0.917939923,0.506938758
nwis_02336526,10/5/11,-0.131903931,0.796840754,0.363828058
nwis_02336526,10/6/11,-0.222528743,0.694964414,0.279889727
nwis_02336526,10/7/11,-0.278315643,0.813706396,0.236249223
nwis_02336526,10/11/11,-0.338671766,1.074080023,0.238006023
nwis_02336526,10/12/11,-0.434778087,0.656477175,0.365860439
nwis_02336526,10/13/11,-0.473204964,0.661019569,0.344842634
nwis_02336526,10/14/11,-0.276305417,0.922025003,0.507677991
nwis_02336526,10/15/11,-0.122500548,1.006680516,0.64074645
nwis_02336526,10/16/11,-0.053068746,1.036693436,0.684578976
nwis_02336526,10/17/11,-0.125249685,0.965382656,0.676795975
nwis_02336526,10/18/11,-0.287215647,0.864685414,0.548930143
nwis_02336526,10/19/11,-0.092959756,,0.993842301
nwis_02336526,10/20/11,0.356315735,1.734507287,0.8957034
nwis_02336526,10/23/11,0.499211033,,1.610234446
nwis_02336526,10/24/11,0.221776907,1.831721917,1.100599404
nwis_02336526,10/25/11,0.269671387,,1.392956823
nwis_02336526,10/27/11,0.156381561,1.78305625,1.31788423
nwis_02336526,10/28/11,0.008300093,1.090401043,0.654640403
nwis_02336526,10/29/11,0.315904675,,0.633187036
nwis_02336526,10/30/11,0.669279174,1.798568506,1.070302028
nwis_02336526,10/31/11,0.750842791,1.71466665,1.076926156
nwis_02336526,11/1/11,0.770490633,,1.348762993
nwis_02336526,11/4/11,0.397846652,,0.673215424
nwis_02336526,11/5/11,0.675599671,,0.976359548
nwis_02336526,11/6/11,0.636203663,,1.137895246
nwis_02336526,11/7/11,0.554197075,,1.141900866
nwis_02336526,11/8/11,0.447051773,,1.262916737
nwis_02336526,11/9/11,0.269671387,,1.400659846
nwis_02336526,11/10/11,0.468644409,,1.102406574
nwis_02336526,11/11/11,0.981142827,,1.513682236
nwis_02336526,11/12/11,1.061807809,,1.684943844
nwis_02336526,11/13/11,0.801966356,,1.570925027
nwis_02336526,11/15/11,-0.047405062,1.307670015,0.753148976
nwis_02336526,11/16/11,-0.385426148,,
nwis_02336526,11/17/11,0.236796216,,0.808515175
nwis_02336526,11/18/11,0.893337029,,1.256343746
nwis_02336526,11/19/11,0.718238707,,1.323095564
nwis_02336526,11/20/11,0.341651878,,1.154191262
nwis_02336526,11/21/11,0.071463566,1.838324069,1.211893009
nwis_02336526,11/22/11,-0.095568045,0.938281463,0.536055788
nwis_02336526,11/23/11,0.018789314,,0.895235257
nwis_02336526,11/24/11,0.612482386,,0.967639666
nwis_02336526,11/25/11,0.822117976,,1.446561467
nwis_02336526,11/26/11,0.439462562,,1.435155168
nwis_02336526,11/27/11,0.092805861,,1.229609366
nwis_02336526,11/28/11,0.144354223,,
nwis_02336526,11/29/11,0.723970854,,0.919939163
nwis_02336526,11/30/11,0.955036411,,1.729833307
nwis_02336526,12/1/11,1.246976888,,
nwis_02336526,12/2/11,1.290969876,,
nwis_02336526,12/3/11,1.253941398,,
nwis_02336526,12/4/11,0.874027339,,1.537908404
nwis_02336526,12/5/11,0.442140784,,1.402141065
nwis_02336526,12/6/11,0.052771071,1.236440071,0.596943206
nwis_02336526,12/7/11,0.311025266,,0.916114182
nwis_02336526,12/8/11,0.916928546,1.90057788,1.068835921
nwis_02336526,12/9/11,1.013707622,1.922363075,1.576324006
nwis_02336526,12/10/11,1.166667245,,1.885747402
nwis_02336526,12/11/11,1.285853229,,1.936123457
nwis_02336526,12/12/11,1.030239,1.991060708,1.784264851
nwis_02336526,12/14/11,0.839558256,1.967870144,1.887485968
nwis_02336526,12/15/11,0.618034901,1.885442227,1.678597557
nwis_02336526,12/16/11,0.251531849,1.681279414,1.599110251
nwis_02336526,12/17/11,0.656192922,1.5594643,
nwis_02336526,12/18/11,1.188104191,,
nwis_02336526,12/19/11,1.261992186,,
nwis_02336526,12/20/11,0.819389532,0.942308679,0.510735951
nwis_02336526,12/21/11,0.10685146,,1.406092464
nwis_02336526,12/22/11,-0.110921102,,1.180400503
nwis_02336526,12/23/11,0.257429105,1.616151848,0.621618107
nwis_02336526,12/24/11,0.640109802,1.514452717,0.852820081
nwis_02336526,12/25/11,0.711754264,,1.185988823
nwis_02336526,12/26/11,0.819389532,1.604102692,1.250010255
nwis_02336526,12/27/11,0.856405964,,
nwis_02336526,12/28/11,1.051994858,1.935733609,1.180360534
nwis_02336526,12/29/11,1.230271591,,1.314863072
nwis_02336526,12/30/11,1.066562633,1.998520316,1.220241956
nwis_02336526,12/31/11,1.032382926,,1.254013306
nwis_02336526,1/1/12,0.93170603,1.747641219,1.175968444
nwis_02336526,1/2/12,1.31579574,,
nwis_02336526,1/3/12,1.842962119,,
nwis_02336526,1/4/12,1.87754019,,
nwis_02336526,1/5/12,1.651977788,,
nwis_02336526,1/6/12,1.499493165,,
nwis_02336526,1/7/12,1.023961641,,1.760943583
nwis_02336526,1/8/12,0.763687327,1.533518712,0.870961379
nwis_02336526,1/9/12,0.462983436,0.868425794,0.707846761
